Cell Type	Z-score	Cluster
Naive CD4+ T cell	-0.20501100222713392	11
Venous cell	-0.20509586503670918	11
Microglia‐like cell	-0.20509888033412715	11
Müller glial cell	-0.20524191054722876	11
Hematopoietic stem cell	-0.20536983244058582	11
Pretubular aggregate cell	-0.20558731042821216	11
Oligodendrocyte‐like cell	-0.20581907027181973	11
Parietal progenitor cell	-0.2060491751560291	11
Lake et al.Science.Ex4	-0.2060491751560291	11
Immunosuppressive neutrophil	-0.2060491751560291	11
Pit progenitor cell	-0.20609620959654834	11
Enteroendocrine cell	-0.20634648046749884	11
Naive progenitor cell	-0.20655420496359508	11
A2 astrocyte	-0.20667319830528166	11
Limbal stem cell	-0.206777064363089	11
Epicardium-derived cell	-0.206777064363089	11
Radial glial cell	-0.206777064363089	11
Somatic cell	-0.206777064363089	11
Interstitial cell	-0.206777064363089	11
Neural stem cell	-0.206777064363089	11
Thymus seeding progenitor (TSP)	-0.20708218188212107	11
Pro-neutrophil	-0.2071330599463705	11
Syncytiotrophoblast	-0.2071330599463705	11
Portal vein epithelial cell	-0.2071330599463705	11
Multipotent retinal progenitor cell	-0.20725742487921212	11
Inflammatory fibroblast	-0.20732955564285027	11
Precursor cell	-0.2073794900720755	11
Plasmablast	-0.20769864663843557	11
Dividing T cell	-0.20769864663843557	11
CD3/CD28-stimulated T cell	-0.2077211970264705	11
Monocyte	6.247713221900582	12
Macrophage	4.492345397188504	12
Dendritic cell	3.277010259775735	12
Microglial cell	3.2330383034682653	12
Myeloid cell	1.974754957432218	12
B cell	1.9289005422141037	12
Neutrophil	0.7781846452710649	12
CD14+ monocyte	0.6178639519128879	12
Antigen-presenting cell	0.4721337269828614	12
CD16+ monocyte	0.3257847825621089	12
Astrocyte	0.28733725643269536	12
Paneth cell	0.2556026529818577	12
Fibroblast	0.15827247750856646	12
Mononuclear phagocyte	0.14441096494651706	12
Myeloid derived suppressor cell (MDSC)	0.02327663409931773	12
Natural killer cell	-0.0052161706401330065	12
Delta cell	-0.013709601947858394	12
Progenitor cell	-0.03708263715690859	12
CD4+ T cell	-0.12678946081827788	12
Memory CD4+ T cell	-0.14598218212803582	12
Memory T cell	-0.14598218212803582	12
Mesenchymal cell	-0.14598218212803582	12
Classical monocyte	-0.19629065702437687	12
CD1C-CD141- dendritic cell	-0.23716948414202496	12
Natural killer T (NKT) cell	-0.2492340660365392	12
Secretory cell	-0.2498459484960803	12
Immature B cell	-0.2498459484960803	12
Immune cell	-0.2614774483423175	12
Mature B cell	-0.2676336790846977	12
Granulosa cell	-0.2697566449871808	12
CLEC10A+ dendritic cell	-0.27077335772772243	12
CLEC9A+ dendritic cell	-0.27077335772772243	12
Natural regulatory T cell	-0.2815186419386217	12
Neuron	-0.2932860026561679	12
Germinal center cell	-0.29361016167607057	12
Follicular cell	-0.29361016167607057	12
Eosinophil	-0.294240208575354	12
CD1C+_B dendritic cell	-0.294240208575354	12
Monocyte derived dendritic cell	-0.29639920240640555	12
Blood cell	-0.2969486095076414	12
Gonadal endothelial cell	-0.2974673387668272	12
Meyloid cell	-0.29881256747576557	12
Retinoid acid signaling-responsive fetal germ cell	-0.29910760333869296	12
Mast cell	-0.29910760333869296	12
Mitotic arrest phase fetal germ cell	-0.3058956148680226	12
Endothelial cell	-0.3115659993427091	12
Naive CD8+ T cell	-0.31342995731083323	12
CD8+ T cell	-0.316122806604516	12
Activated effector cell	-0.316122806604516	12
CD16 monocyte	-0.3194612544360869	12
Non-classical monocyte	-0.3194612544360869	12
Pan monocyte	-0.3194612544360869	12
CD14 monocyte	-0.3194612544360869	12
FOXN4+ cell	-0.3194612544360869	12
Myeloid dendritic cell	-0.3194612544360869	12
Granulocytic-UNK	-0.3194612544360869	12
Acinar cell	-0.3194612544360869	12
AXL+ SIGLEC6+ dendritic cell	-0.3194612544360869	12
Megakaryocyte	-0.3216202482671385	12
Immature neutrophil	-0.3216202482671385	12
Retinal pigment epithelial cell	-0.3216202482671385	12
Oligodendrocyte progenitor cell	-0.3216202482671385	12
Sertoli cell	-0.3216202482671385	12
Enterocyte progenitor cell	-0.3225744541863245	12
Monocyte-derived dendritic cell	-0.3225744541863245	12
Polymorphonuclear myeloid-derived suppressor(PMN-MDSC) cell	-0.3225744541863245	12
Epithelial cell	-0.3225744541863245	12
Pelvic epithelial cell	-0.3225744541863245	12
Type 3 dendritic cell (DC3)	-0.3225744541863245	12
Oogenesis phase fetal germ cell	-0.32508833617778055	12
Homeostatic chondrocyte	-0.32508833617778055	12
Exhausted CD4+ T cell	-0.32508833617778055	12
CD141+CLEC9A+ dendritic cell	-0.3251764026236695	12
Conventional dendritic cell(cDC)	-0.3251764026236695	12
Naive B cell	-0.325282855118612	12
Follicular B cell	-0.325282855118612	12
Mesenchymal stem cell	-0.325282855118612	12
Pre-dendritic cell	-0.325282855118612	12
Activated B cell	-0.325282855118612	12
Immune oligodendroglial cell(imOLG)	-0.325282855118612	12
Activated memory B cell	-0.3260411946576364	12
Hematopoietic cell	-0.3260411946576364	12
Natural killer T(NKT) cell	-0.3260411946576364	12
White blood cell	-0.3271468130867361	12
Multilymphoid progenitor cell	-0.3271468130867361	12
Leukocyte	-0.3276023843762199	12
Morula cell (Blastomere)	-0.3286027787372995	12
Effector CD8+ T cell	-0.3340786442711545	12
Memory T-cell	-0.3340786442711545	12
Leydig cell	-0.3340786442711545	12
Fibrocartilage chondrocyte	-0.3340786442711545	12
Prehypertrophic chondrocyte	-0.3340786442711545	12
Effector memory CD4+ T cell	-0.3340786442711545	12
Central memory T cell	-0.3340786442711545	12
Oligodendrocyte‐like cell	-0.3368973464502175	12
Liver bud hepatic cell	-0.3368973464502175	12
Gonadal mitotic phase fetal germ cell	-0.33730874703690644	12
Mitotic fetal germ cell	-0.33730874703690644	12
Endothelial cell	0.8000512510784511	2
Hematopoietic stem cell	0.8000512510784511	2
Mitotic arrest phase fetal germ cell	0.8000512510784511	2
Oogenesis phase fetal germ cell	0.8000512510784511	2
B cell	-1.0010320173443035	2
Meiotic prophase fetal germ cell	-1.0010320173443035	2
Naive CD8+ T cell	-1.1981409696251977	2
Natural killer T (NKT) cell	3.5375827116256353	3
T follicular helper(Tfh) cell	2.3372851246791315	3
SLC16A7+ cell	0.9123951056399034	3
B cell	0.15005912498487417	3
Meiotic prophase fetal germ cell	0.13783340474629396	3
Multilymphoid progenitor cell	-0.07105296443042972	3
Microglial cell	-0.07500711774270588	3
Oogenesis phase fetal germ cell	-0.17001565502245763	3
Ionocyte cell	-0.28546535761706715	3
Monocyte	-0.2978806642864772	3
CD4+ T cell	-0.41941791945673496	3
Oocyte	-0.46102334756716756	3
Retinoid acid signaling-responsive fetal germ cell	-0.46128576217553463	3
Plasmacytoid dendritic cell	-0.466400688983022	3
Mitotic arrest phase fetal germ cell	-0.47597031399192796	3
OxPhos monocyte	-0.47597031399192796	3
Homeostatic chondrocyte	-0.47691957322628786	3
Effector CD8+ memory T (Tem) cell	-0.48436880931893284	3
Paneth cell	-0.48436880931893284	3
Cytotoxic CD4+ T cell	-0.4865183691945889	3
CD1C-CD141- dendritic cell	-0.49449660178388144	3
Naive CD8+ T cell	-0.49449660178388144	3
Leydig cell	-0.49449660178388144	3
Natural killer T (NKT) cell	3.113201016361831	4
Endothelial cell	1.0680370790178926	4
Theca interna cell	-0.01649666353868069	4
Mitotic fetal germ cell	-0.01649666353868069	4
Mesenchymal cell	-0.01649666353868069	4
Gonadal mitotic phase fetal germ cell	-0.01649666353868069	4
Epithelial cell	-0.3414986460556263	4
Meiotic prophase fetal germ cell	-0.5097069730566439	4
Liver bud hepatic cell	-0.5097069730566439	4
Lymphoid stem cell	-0.5097069730566439	4
Sertoli cell	-0.5097069730566439	4
FGFR1HighNME5- epithelial cell	-0.5098000134214085	4
Oogenesis phase fetal germ cell	-0.6125624447606937	4
Oocyte	-0.6125624447606937	4
Natural killer T (NKT) cell	1.7739966862201335	5
Mitotic fetal germ cell	1.4492981121514914	5
Ionocyte cell	-0.4211619131574437	5
Meiotic prophase fetal germ cell	-0.512954574972112	5
Oogenesis phase fetal germ cell	-0.5346782350931133	5
Multilymphoid progenitor cell	-0.5848333583829856	5
Naive CD8+ T cell	-0.5848333583829856	5
Sertoli cell	-0.5848333583829856	5
Regulatory T(Treg) cell	6.074964629576237	7
Dendritic cell	2.517350227617453	7
B cell	2.281525724420264	7
Fibroblast	2.178928863354998	7
CD4+ T cell	1.5815558547258424	7
Microglial cell	1.4379626304446107	7
Natural killer T (NKT) cell	1.207135578446595	7
Monocyte	0.935949092180397	7
Macrophage	0.8231197286594163	7
Plasmacytoid dendritic cell(pDC)	0.8002704501845366	7
Memory T cell	0.6178232811240407	7
Memory CD4+ T cell	0.5579482461833463	7
Mesenchymal cell	0.5579482461833463	7
Antigen-presenting cell	0.5262233868064082	7
CD8+ T cell	0.36367464727062443	7
Multilymphoid progenitor cell	-0.0018344355237166275	7
Mitotic arrest phase fetal germ cell	-0.15593074900349893	7
Exhausted CD4+ T cell	-0.21372530257488398	7
Natural regulatory T cell	-0.21588631071104067	7
Paneth cell	-0.22501570107202412	7
CD1C-CD141- dendritic cell	-0.24350279670054778	7
Ciliated cell	-0.29409544550577527	7
SLC16A7+ cell	-0.297218157564319	7
Gonadal endothelial cell	-0.3004340010552592	7
Tissue resident memory T(TRM) cell	-0.30491503785069485	7
Mitotic fetal germ cell	-0.31020826627945725	7
Cytotoxic CD4+ T cell	-0.3503469205948619	7
Effector CD8+ memory T (Tem) cell	-0.3503469205948619	7
Immature B cell	-0.3614208972972941	7
Secretory cell	-0.3614208972972941	7
Classical monocyte	-0.3614208972972941	7
Endothelial cell	-0.36290776303726446	7
Primitive endoderm cell	-0.36918221619954494	7
Conventional T(Tconv) cell	-0.37457624285634333	7
Regulatory T (Treg) cell	-0.37457624285634333	7
Oogenesis phase fetal germ cell	-0.374872483773834	7
Retinoid acid signaling-responsive fetal germ cell	-0.375919953374928	7
Meiotic prophase fetal germ cell	-0.37865551375667145	7
Epithelial cell	-0.3852319980069383	7
Sertoli cell	-0.3915254324506211	7
Naive T(Th0) cell	-0.39311238877456284	7
Mononuclear phagocyte	-0.4261519852009613	7
Granulosa cell	-0.4261519852009613	7
Goblet cell	-0.43989651677208313	7
Plasmacytoid dendritic cell	-0.442627909482153	7
Naive CD8+ T cell	-0.4441751712746678	7
Effector memory CD4+ T cell	-0.4441751712746678	7
Effector CD8+ T cell	-0.4441751712746678	7
Central memory T cell	-0.4441751712746678	7
Leydig cell	-0.4441751712746678	7
Memory T-cell	-0.4441751712746678	7
Fibrocartilage chondrocyte	-0.4441751712746678	7
Immune cell	-0.4441751712746678	7
Prehypertrophic chondrocyte	-0.4441751712746678	7
Migration phase fetal germ cell	-0.44576145905090214	7
FOXN4+ cell	-0.44576145905090214	7
Liver bud hepatic cell	-0.44576145905090214	7
T cell	-0.4492471065026198	7
Astrocyte	-0.4494991763557884	7
CD34+ hematopoietic stem cell	-0.45140046739131556	7
Conventional dendritic cell(cDC)	-0.4525235141604402	7
CD141+CLEC9A+ dendritic cell	-0.4525235141604402	7
Spermatogonium	-0.45298742371525735	7
Mesenchymal stem cell	-0.45298742371525735	7
Sinusoidal cell	-0.45298742371525735	7
Pan-endothelial cell	-0.45298742371525735	7
Basal epithelial cell	-0.45298742371525735	7
Intestinal cell	-0.45737956712341293	7
Acinar cell	-0.45737956712341293	7
Activated effector cell	-0.45737956712341293	7
Natural killer cell	-0.45737956712341293	7
Lymphocyte	-0.45737956712341293	7
Enterocyte progenitor cell	-0.45737956712341293	7
Monocyte	0.25118817828198553	8
Natural killer T (NKT) cell	2.267501801682261	9
Naive CD8+ T cell	-0.3572116678374313	9
Central memory T cell	-0.3572116678374313	9
Mitotic arrest phase fetal germ cell	-0.3839679918540059	9
Meiotic prophase fetal germ cell	-0.3839679918540059	9
SLC16A7+ cell	-0.3839679918540059	9
Leydig cell	-0.40117449044537784	9
