Cell Type	Z-score	Cluster
Dorsal lateral ganglionic eminence precursor cell	-0.20321659347596271	2
Cardiosphere-derived cell	-0.2032841902640851	2
Mesothelial cell	-0.20384274648821016	2
Corneocyte-like cell	-0.2038453853135825	2
M0 macrophage	-0.2040921812848227	2
Demyelinating microglial cell	-0.2040921812848227	2
Infiltrated mononuclear cell	-0.2040921812848227	2
Demyelinating macrophage	-0.2040921812848227	2
Activated macrophage	-0.2040921812848227	2
Venular endothelial cell	-0.20409896063462882	2
MKI67+ progenitor cell	-0.20409896063462882	2
Cancer stem cell	-0.20409896063462882	2
Reticular fibroblast	-0.20426639678316652	2
Inflammatory Dendritic Epidermal Cell (IDEC)	-0.20426639678316652	2
Preadipocyte	-0.20426639678316652	2
Stem-cell-derived-alpha cell	-0.20426639678316652	2
Sinusoidal endothelial cell	-0.20435083699720538	2
Cardiac progenitor cell	-0.20437613290634998	2
Oligodendrocyte‐like cell	-0.20445972254221575	2
Memory T-cell	-0.20459127039095484	2
Effector memory CD4+ T cell	-0.20459127039095484	2
Central memory T cell	-0.20459127039095484	2
Effector CD8+ T cell	-0.20459127039095484	2
Granulocytic myeloid-derived suppressor cell(G-MDSC)	-0.20480938902018392	2
Dendritic cell progenitor	-0.20480938902018392	2
Transitional dendritic cell	-0.20480938902018392	2
Naive progenitor cell	-0.20480938902018392	2
Conventional dendritic cell 2-A (cDC2-A)	-0.20480938902018392	2
Conventional dendritic cell	-0.20480938902018392	2
Pre-conventional dendritic cell	-0.20480938902018392	2
Polymorphonuclear myeloid-derived suppressor cell	-0.20480938902018392	2
Axl+ CD11c+ Plasmacytoid dendritic cell (CD11c+ Axl+DC)	-0.20480938902018392	2
Effector CD4+ T cell	-0.2048707116953413	2
Neural crest-derived cell	-0.20499123307283423	2
Lateral ganglionic eminence cell	-0.20502627134392878	2
Dorsal medial ganglionic eminence precursor cell	-0.20502627134392878	2
Lake et al.Science.Ex6	-0.20502627134392878	2
Subpallium cell	-0.20502627134392878	2
Neural stem cell	-0.2051122791933216	2
Dendritic cell 2A	-0.2051941011870795	2
Germinal stem cell	-0.20543264605551825	2
Germline stem cell	-0.20543264605551825	2
CD4+ cytotoxic T1 cell	-0.20559482625734082	2
Adipose-derived stromal cell	-0.20580777740438053	2
Human-induced pluripotent stem cell (iPSC)	-0.20580777740438053	2
Naive human pluripotent stem cell	-0.20580777740438053	2
FGFR1LowNME5- epithelial cell	-0.2058839612956615	2
Regulatory chondrocyte	-0.2059645859962416	2
Corneal epithelial cell	-0.20606436683819734	2
Fat cell	-0.20619744715626773	2
Myeloid progenitor cell	-0.20619744715626773	2
Capillary cell	-0.20622268701956373	2
Follicular cell	-0.20640079962752825	2
Immature B cell	-0.20640079962752825	2
Mature B cell	-0.20640079962752825	2
Activated effector cell	-0.20640079962752825	2
Germinal center cell	-0.20640079962752825	2
CD16+ dendritic cell (CD16+ DC)	-0.2068382165961528	2
Memory B cell	-0.2068382165961528	2
OxPhos monocyte	-0.20686643925248033	2
Spermatogonial stem cell	-0.20690008489413056	2
Microglia‐like cell	-0.2069898980918037	2
Germinal center B cell	-0.2070513743435757	2
T helper cell	-0.20709434530012583	2
Naive CD4+ T cell	-0.20710676742289638	2
Lymphoblastoid cell	-0.20711403882228524	2
Exausted T(Tex) cell	-0.20711403882228524	2
Damage-associated transient progenitor cell	-0.20725704832180095	2
Erythroid lineage cell	-0.20732270081349852	2
Lake et al.Science.In6	-0.20745129416686497	2
Interstitial macrophage	-0.20771614459392707	2
B cell	14.509114284008392	3
Naive B cell	2.815944667055108	3
Dendritic cell	1.998602957863009	3
Plasma cell	1.862537422541392	3
Plasmacytoid dendritic cell(pDC)	1.3946898713784281	3
Macrophage	1.1575308444370147	3
Memory B cell	1.0466433696130155	3
Monocyte	0.8883126319943631	3
Microglial cell	0.8520148701105541	3
Follicular B cell	0.8208005334983159	3
Conventional dendritic cell 2(cDC2)	0.6465321372320798	3
Plasmablast	0.60372936166369	3
T follicular helper(Tfh) cell	0.34214588308181976	3
Transitional B cell	0.2819215444918709	3
Myeloid cell	0.23489162198689142	3
Immune cell	0.21535671165375703	3
Natural killer T (NKT) cell	0.2081270590208709	3
T cell	0.20488758328798776	3
Antigen-presenting cell	0.18302280867975418	3
Mesenchymal stromal cell	0.1615222280783019	3
M1 macrophage	0.15711081063875695	3
Regulatory B(Breg) cell	0.14995700428869865	3
Leukocyte	0.13864013492055458	3
Astrocyte	0.10830430768213364	3
Plasmacytoid dendritic cell	0.09716249588599264	3
Atypical memory B cell	0.0907253679589828	3
Non-switched memory B cell	0.08244634571187343	3
Unswitched memory B cell(UnSw MB)	0.08244634571187343	3
Immature B cell	0.0736097376020562	3
Antibody-secreting cell	0.05614272407814562	3
CD4+ T cell	0.02415712372287996	3
Paneth cell	0.020913681805372036	3
Endothelial cell	0.009360299844628849	3
Inhibitory neuron	0.008900422017074852	3
Multilymphoid progenitor cell	0.006238556476409113	3
Pre-B cell	0.003920883800965781	3
Myeloid dendritic cell	-0.002518608743858198	3
Pan-B cell	-0.003721351810095703	3
Endocrine cell	-0.0038777136956083167	3
Class-switched memory B cell	-0.012139137930508343	3
Switched memory B cell(Sw MB)	-0.012139137930508343	3
Oligodendrocyte	-0.017313327760092773	3
Monocyte derived dendritic cell	-0.02711727618857941	3
Effector memory T cell	-0.03968652169783648	3
Alpha cell (α cell)	-0.04190670487878637	3
Myoblast	-0.05544777304234525	3
T helper(Th) cell	-0.0591857964543356	3
Mitotic arrest phase fetal germ cell	-0.0651241703318935	3
Secretory cell	-0.06932388771419122	3
Oogenesis phase fetal germ cell	-0.07050907814049757	3
CD141+CLEC9A+ dendritic cell	-0.07401295825849766	3
Mast cell	-0.08413306874473736	3
Cancer stem cell	-0.08500301855258988	3
Meiotic prophase fetal germ cell	-0.09332679874788995	3
SLC16A7+ cell	-0.0961411071113765	3
Mitotic fetal germ cell	-0.09727583496340389	3
Classical monocyte	-0.10024301658560815	3
Marginal zone B cell	-0.11416315298609454	3
Definitive endoderm cell	-0.11992977009587978	3
Germinal center cell	-0.12084531647826997	3
Follicular cell	-0.12084531647826997	3
Muscle satellite cell	-0.12163706603454104	3
Mesenchymal stem cell	-0.12274787379703855	3
Natural killer cell	-0.12375234428296847	3
Mature B cell	-0.12433167865864952	3
Gonadal endothelial cell	-0.12442376265054111	3
Secretory progenitor cell	-0.12457769550433223	3
Granulosa cell	-0.12665749035759713	3
Sertoli cell	-0.1271772517441464	3
Stem cell	-0.1336343948875942	3
Progenitor cell	-0.13915186363019127	3
Lymphocyte	-0.14242649194295212	3
Activated B cell	-0.14323927444860157	3
Mononuclear phagocyte	-0.14482376630324292	3
Leydig cell	-0.14488612572995155	3
Germinal center B cell	-0.145050969694773	3
AXL+SIGLEC6+ dendritic cell	-0.15152122725052666	3
Natural regulatory T cell	-0.15244061343167123	3
Oligodendrocyte progenitor cell	-0.1530493213111472	3
Trophectoderm cell	-0.15440012731930694	3
Retinoid acid signaling-responsive fetal germ cell	-0.15457539106307727	3
Ciliated epithelial cell	-0.15515311758272973	3
Ciliated cell	-0.1559368058437892	3
CD1C-CD141- dendritic cell	-0.15599362906574485	3
Ionocyte cell	-0.15606263840035348	3
CAR-T cell	-0.15730390607522038	3
Leydig precursor cell	-0.1580234839620492	3
Hematopoietic stem cell	-0.15904518492043088	3
CD8+ T cell	-0.15917945628499974	3
Goblet cell	-0.1594440439960308	3
Exhausted CD4+ T cell	-0.15945837673752195	3
Hematopoietic cell	-0.1611713498799747	3
Neutrophil	-0.16160938807321656	3
Basophil	-0.16179656815858057	3
Atypical B cell(ABC)	-0.1624716769019279	3
Aged memory B cell	-0.16314049936414532	3
Pre-dendritic cell	-0.16321118784409291	3
FGFR1HighNME5- epithelial cell	-0.1632783487853596	3
Lymphoid-primed multipotent progenitor cell(LMPP)	-0.163792155463003	3
Fibroblast	-0.16384822501847252	3
4-cell stage cell (Blastomere)	-0.16412726189310586	3
Enterocyte progenitor cell	-0.16434064464657205	3
Enterocyte	-0.16465055569062703	3
Pit progenitor cell	-0.1648007927834797	3
Thymus seeding progenitor (TSP)	-0.16497963304527727	3
Megakaryocyte	-0.1652468766677737	3
B-2 cell	-0.1652468766677737	3
Neural progenitor cell	-0.16579754991989068	3
Multipotent progenitor cell	-0.16586779502135768	3
T helper cell	-0.16599289776001808	3
AXL+ SIGLEC6+ dendritic cell	-0.1662313612724756	3
Gonadal mitotic phase fetal germ cell	-0.1664565629217155	3
CD1C+_A dendritic cell	-0.16689914388521998	3
Monocyte-derived dendritic cell	-0.16689914388521998	3
Migration phase fetal germ cell	-0.166974955194495	3
Embryonic stem cell	-0.166974955194495	3
Fibrocartilage chondrocyte	-0.16701032700137836	3
CLEC10A+ dendritic cell	-0.16720409519347768	3
Naive CD8+ T cell	-0.1676929513818048	3
Migratory langerhans cell	-0.16806397762330988	3
Lymphoblastoid cell	-0.1682860879321312	3
Mural cell	-0.16837156407168716	3
Conventional dendritic cell 1(cDC1)	-0.16868378971040143	3
Regulatory T (Treg) cell	-0.16881439659926878	3
Acinar cell	-0.16928487219803276	3
Epithelial cell	-0.16929075766911922	3
CD34+ pre-B cell	-0.16936017422468055	3
Neuron	-0.1699895039475777	3
Interneuron	-0.17007398742195234	3
Basal cell	-0.17024495149713714	3
Innate lymphoid cell	-0.17032805354879632	3
Myeloid dendritic cell 1	-0.1703670059766888	3
Hypertrophic chondrocyte	-0.17049287520365378	3
Activated effector cell	-0.1706533597502159	3
Beta cell(β cell)	-0.1707506991490373	3
Epithelial hair follicle stem cell	-0.1708580087938541	3
Adipose-derived stromal cell	-0.1708580087938541	3
Adipose-derived stem cell	-0.1708580087938541	3
Corneal endothelial cell	-0.1708580087938541	3
Portal vein epithelial cell	-0.1708580087938541	3
Bulge stem cell	-0.1708580087938541	3
Resting naive B cell	-0.17141952161125468	3
Resting memory B cell	-0.17141952161125468	3
T2 (Transitional) B cell	-0.17141952161125468	3
T1 (Transitional) B cell	-0.17141952161125468	3
Lymphoid cell	-0.17141952161125468	3
Switched memory B cell	-0.17141952161125468	3
Double-negative memory B cell	-0.17141952161125468	3
Double-negative B cell	-0.17141952161125468	3
IgM only B cell	-0.17141952161125468	3
Immature transitional B cell	-0.17141952161125468	3
Multipotent mesenchymal stroma cell	-0.17141952161125468	3
CD27+ memory B cell	-0.17141952161125468	3
Plasmablast B cell	-0.17141952161125468	3
Plasmablast like cell	-0.17141952161125468	3
Pro-B cell	-0.17141952161125468	3
Circulating activated B cell	-0.17141952161125468	3
Marginal zone(MZ)-like B cell	-0.17141952161125468	3
Memory CD27+ B cell	-0.17141952161125468	3
Memory CD27- B cell	-0.17141952161125468	3
Terminal differentiated B cell	-0.17141952161125468	3
Activated CD4+ T cell	-0.17141952161125468	3
Unswitched plasmablast	-0.17141952161125468	3
Monocyte lineage	-0.17141952161125468	3
Negative mesenchymal stem cell	-0.17141952161125468	3
Non class-switched memory B cell	-0.17141952161125468	3
Regulatory B cell	-0.17141952161125468	3
Class switched memory B IgGκ cell	-0.17141952161125468	3
Class switched plasmablast	-0.17141952161125468	3
Pericyte	-0.17141952161125468	3
Peripheral blood mononuclear cell (PBMC)	-0.17141952161125468	3
Retina cell	-0.1717154207157151	3
Mantle B cell	-0.17190492411457495	3
Myofibroblast	-0.17211145847839213	3
Mesothelial cell	-0.17211145847839213	3
Sinusoidal endothelial cell	-0.1723378787132537	3
Dividing plasma B cell	-0.17245397643240856	3
Blood cell	-0.1726428300215114	3
Immune oligodendroglial cell(imOLG)	-0.1726428300215114	3
CLEC9A+ dendritic cell	-0.1726428300215114	3
hMSC-treated B cell	-0.17278680519468914	3
Conventional dendritic cell(cDC)	-0.17283147205061047	3
Dendritic cell 2A	-0.17288957873658894	3
Dendritic cell progenitor	-0.17341202347329499	3
Lake et al.Science.Ex8	-0.1737208336360213	3
Regulatory T(Treg) cell	-0.17433215024267093	3
Smooth muscle cell	-0.17436312467871248	3
Cardiomyocyte	-0.17436312467871248	3
Cardiac precursor cell	-0.17436312467871248	3
Exhausted T(Tex) cell	-0.1744106838804307	3
Myeloid conventional dendritic cell	-0.1744106838804307	3
Epiblast cell	-0.1744106838804307	3
Monocyte progenitor cell	-0.17447546534863692	3
Activated effector memory CD8+ T cell	-0.1746171908055565	3
Tissue resident memory CD8+ T cell	-0.1746171908055565	3
Follicular regulatory T(Tfr) cell	-0.1746171908055565	3
Follicular T helper-like memory cell	-0.1746171908055565	3
Follicular cytotoxic CD8+ T cell	-0.1746171908055565	3
Activated tissue resident memory CD8+ T cell	-0.1746171908055565	3
T helper 17(Th17) cell	-0.1746171908055565	3
Exhausted CD8+ T progenitor cell	-0.1746171908055565	3
Memory CD4+ T cell	-0.1746171908055565	3
Effector memory CD4+ T cell	-0.1746171908055565	3
Circulating T follicular helper cell	-0.1746171908055565	3
T helper 1(Th1) cell	-0.1746171908055565	3
T follicular helper cell	-0.1746171908055565	3
Granulocyte-monocyte progenitor	-0.17482066690924652	3
Dermal cell	-0.1748590269691285	3
MKI67+ progenitor cell	-0.17518627695821898	3
Ventral lateral ganglionic eminence precursor cell	-0.17518627695821898	3
D1-MSN(medium spiny neuron)	-0.17518627695821898	3
White preadipocyte	-0.17546368033318693	3
Prehypertrophic chondrocyte	-0.17611073750221742	3
CD1C+_B dendritic cell	-0.17675870835402777	3
Lake et al.Science.In3	-0.17703015727652624	3
Liver bud hepatic cell	-0.17713416248230246	3
Mature dendritic cell	-0.17759624209793537	3
Type 3 dendritic cell (DC3)	-0.17759624209793537	3
CD1C+ dentritic cell	-0.17759624209793537	3
CCR7+ dendritic cell	-0.17831214935458986	3
B progenitor cell	-0.17832831356462267	3
Naive CD4 T cell	-0.17832831356462267	3
Pro-neutrophil	-0.1783939925601176	3
Eosinophil	-0.1783939925601176	3
Myeloid-derived suppressor cell	-0.1783939925601176	3
DCLK1+ progenitor cell	-0.1785863867661561	3
M2 macrophage	-0.17874583966920896	3
Artery cell	-0.17874583966920896	3
Limbal epithelial stem cell	-0.17874583966920896	3
Endocrine progenitor cell	-0.17874583966920896	3
Angiogenic T cell	-0.17874583966920896	3
Pancreatic stem cell	-0.17874583966920896	3
Globose basal cell	-0.17874583966920896	3
Effector memory CD8+ T cell	-0.17874583966920896	3
Tip cell	-0.17874583966920896	3
Effector CD8+ memory T (Tem) cell	-0.17879489902368115	3
Fetal myoblast	-0.17886188122879917	3
CD56bright Natural killer cell	-0.17886188122879917	3
Interstitial macrophage	-0.1789705102387304	3
Mature osteoblast	-0.17900546995237004	3
T cell	8.488974079787866	4
Natural killer cell	6.402209901781651	4
CD8+ T cell	4.917833432607255	4
Regulatory T(Treg) cell	1.547642570957121	4
Natural killer T(NKT) cell	1.4288036337221053	4
Cytotoxic T cell	1.3236929401938395	4
CD4+ T cell	1.2178389603101516	4
Exhausted T(Tex) cell	0.978103359445298	4
Effector memory CD8+ T cell	0.9700113066751588	4
Natural killer T (NKT) cell	0.9336258721093091	4
Activated CD8+ T cell	0.7461018112897415	4
Immune cell	0.6662211720641584	4
Naive CD8+ T cell	0.6343033827547621	4
Tissue resident memory T(TRM) cell	0.5908206282919398	4
T follicular helper(Tfh) cell	0.5732245690915507	4
Gamma delta(γδ) T cell	0.4730303108456936	4
Lymphocyte	0.4466548123169341	4
Mucosa-associated invariant T (MAIT) cell	0.39070056999582786	4
Memory CD8+ T cell	0.3738167276475323	4
T helper 1(Th1) cell	0.35480486913567033	4
CD8 T cell	0.34159242659120775	4
Exhausted CD4+ T cell	0.30298003781481053	4
Exhausted CD8+ T cell	0.23628499274211848	4
Cytotoxic CD4+ T cell	0.16331074714119612	4
Microglial cell	0.16293452022220062	4
Regulatory CD4+ T cell	0.15173531140911722	4
Cytotoxic CD8+ T cell	0.1382184050450966	4
T helper 17(Th17) cell	0.08136058635474819	4
Innate lymphoid cell	0.08136058635474819	4
Effector memory T cell	0.07370264853517158	4
Activated T cell	-0.00244937623349544	4
Effector CD8+ T cell	-0.00748080606607346	4
Effector memory CD4+ T cell	-0.036806081382584836	4
Memory T cell	-0.049449202806374326	4
Naive T(Th0) cell	-0.06348397088467332	4
Memory CD4+ T cell	-0.07336324599159869	4
Plasmacytoid dendritic cell	-0.08948156477911177	4
Naive CD4+ T cell	-0.09798344537731148	4
Definitive endoderm cell	-0.09890350075198104	4
Intermediate progenitor cell	-0.09890350075198104	4
Progenitor cell	-0.09890350075198104	4
Astrocyte	-0.14493287222074056	4
Mast cell	-0.15736406550448723	4
Dendritic cell lineage	-0.15736406550448723	4
Outer radial glia	-0.16546475764470187	4
Radial glial cell	-0.16546475764470187	4
Effector CD8 T cell	-0.2126046848321503	4
Finally highly effector (TEMRA) memory T cell	-0.21703748510506643	4
Monocyte	-0.21815326966524468	4
Regulatory T (Treg) cell	-0.23773343516517345	4
Effector T(Teff) cell	-0.23797534342426313	4
Leukocyte	-0.23888477934469152	4
CD8+ recently activated effector memory or effector T cell (CTL)	-0.24130779799239505	4
Effector CD4+ T cell	-0.24505257691415408	4
T helper cell	-0.24619460484012703	4
CD4+ recently activated effector memory or effector T cell (CTL)	-0.2500887864140951	4
SLC16A7+ cell	-0.25022902928997354	4
Hematopoietic cell	-0.2536017736388827	4
CD8+ mucosal-associated invariant T cell(CD8+ MAIT)	-0.2580607380049959	4
Effector CD8+ memory T (Tem) cell	-0.2647360215116521	4
Cytotoxic CD8 T cell	-0.2654584361409727	4
Gonadal endothelial cell	-0.26808699415860276	4
Sertoli cell	-0.2696766689290766	4
CD4+ cytotoxic T2 cell	-0.27378917275167935	4
Multilymphoid progenitor cell	-0.2744963036241666	4
CD4 T cell	-0.2746448997638601	4
Effector natural killer cell	-0.2759858667543438	4
GZMK CD8 cell	-0.27644762756786695	4
Activated effector cell	-0.2765558291490888	4
lrNK cell	-0.2782432580617369	4
Terminal effector CD8+ T cell	-0.27915296557697816	4
Tissue resident cell	-0.279852138169985	4
Early effector T cell	-0.2799018110690202	4
NK and T cell	-0.27993837365905244	4
Megakaryocyte	-0.2801157250718967	4
Effector regulatory T(eTreg) cell	-0.2830194603345468	4
Central memory T cell	-0.28530216648435125	4
Naive cytotoxic T cell	-0.2860060885399497	4
Proliferative CD8+ T cell	-0.2860060885399497	4
Regulatory CD8+ T cell	-0.2860060885399497	4
Cytotoxic lymphocyte	-0.2860686229009637	4
Senescent CD8+ T Cell	-0.2865556627118976	4
Myeloid cell	-0.2873470555304334	4
T helper 2(Th2) cell	-0.28922053033657424	4
T cell & Natural killer cell	-0.2893381508810548	4
Naive T cell	-0.28970663817749015	4
T helper(Th) cell	-0.2905640347395108	4
Cytotoxic T helper 1 cell	-0.2905640347395108	4
Activated CD4+ T cell	-0.2911316865103651	4
Tissue resident memory CD4+ T cell	-0.29324246211435284	4
Tc 17 cell	-0.29324246211435284	4
Oogenesis phase fetal germ cell	-0.29376845027584575	4
AXL+SIGLEC6+ dendritic cell	-0.29376845027584575	4
CD141+CLEC9A+ dendritic cell	-0.2941115207094831	4
Effector memory CD8 T cell	-0.2949635494826502	4
Transitional CD8+ T cell	-0.2949635494826502	4
B cell	-0.29496512528402674	4
M1 macrophage	-0.29500011207268245	4
Eosinophil	-0.29500011207268245	4
Cytotoxic CD4+ T2 cell	-0.2983728095473599	4
CD34+ pre-T cell	-0.2983728095473599	4
CD4+ cytotoxic T1 cell	-0.2983728095473599	4
CD56+ natural killer cell	-0.2983728095473599	4
Meiotic prophase fetal germ cell	-0.2990518634444017	4
CD25 LAG3+ T cell	-0.2990550495135016	4
CD4 peripherally derived regulatory T cell	-0.2990550495135016	4
CD25+LAG3+ T cell	-0.2990550495135016	4
Exausted T(Tex) cell	-0.2990550495135016	4
Regulatory T cell 1	-0.2990550495135016	4
Mait-like cell	-0.2992668665838377	4
Granulocyte-monocyte progenitor	-0.29939634975556634	4
Intestinal cell	-0.3011394659447694	4
Acinar cell	-0.3011394659447694	4
Enterocyte progenitor cell	-0.3011394659447694	4
Cytotoxic T cell 2	-0.3022393043049285	4
Short-lived effector cell (SLEC)	-0.30352855729931844	4
Highly differentiated effector CD8 + T cell	-0.30352855729931844	4
Responding conventional T cell	-0.30395435868387866	4
Stromal cell	-0.304522010454733	4
Proliferative CD4+ T cell	-0.304522010454733	4
Cardiomyocyte	-0.304522010454733	4
Dividing T cell	-0.304522010454733	4
CD4+ T helper cell	-0.304522010454733	4
Proliferative T cell	-0.304522010454733	4
Neuron	-0.304584544815747	4
Mesendodermal cell	-0.304584544815747	4
Mesoderm cell	-0.304584544815747	4
Neuronal intermediate progenitor cell	-0.304584544815747	4
Neural progenitor cell	-0.304584544815747	4
Memory Stem Cell(Tscm)	-0.3061934249239951	4
T peripheral helper(Tph) cell	-0.3061934249239951	4
Memory B cell	-0.3061934249239951	4
Circulating T follicular helper cell	-0.3061934249239951	4
T helper1 (Th1) cell	-0.3061934249239951	4
CD4+ T helper 1 cell	-0.3061934249239951	4
CD8+ T helper 1 cell	-0.3061934249239951	4
Mitotic arrest phase fetal germ cell	-0.3063996777473008	4
Melanocyte	-0.30726903757830226	4
Intestinal epithelial stem cell	-0.30726903757830226	4
Leydig precursor cell	-0.30726903757830226	4
Interneuron	-0.30726903757830226	4
Endothelial cell	-0.30726903757830226	4
Oligodendrocyte	-0.30726903757830226	4
Pericyte	-0.30726903757830226	4
Stem cell	-0.30726903757830226	4
Axl+ CD11c+ Plasmacytoid dendritic cell (CD11c+ Axl+DC)	-0.3085579948514365	4
Axl+ CD123+ Plasmacytoid dendritic cell (CD123+ Axl+DC)	-0.3085579948514365	4
Myeloid conventional dendritic cell	-0.3085579948514365	4
CD1C+_A dendritic cell	-0.3085579948514365	4
AXL+ SIGLEC6+ dendritic cell	-0.3085579948514365	4
Activated natural killer cell	-0.3085579948514365	4
Neuroendocrine cell	-0.30861915124790473	4
Brush cell (Tuft cell)	-0.30861915124790473	4
Alpha cell (α cell)	-0.30865283727663145	4
Ciliated cell	-0.30865283727663145	4
FOXN4+ cell	-0.308705734847075	4
Distal stem cell	-0.30906434960312756	4
Goblet cell	-0.30906434960312756	4
LGR5+ stem cell	-0.30906434960312756	4
Thymus seeding progenitor (TSP)	-0.3091085830233078	4
Secretory progenitor cell	-0.3091085830233078	4
Smooth muscle cell	-0.3091085830233078	4
T cell	5.453415222704172	5
Naive CD8+ T cell	5.2524903197218595	5
Naive CD4+ T cell	4.453775688542694	5
Naive T(Th0) cell	3.4248066641001254	5
CD4+ T cell	3.314475041702148	5
Central memory CD8+ T cell	3.082419395202077	5
Central memory CD4+ T cell	3.0313201674677965	5
CD8+ T cell	2.776771256566627	5
Naive CD4 T cell	2.4639632671924514	5
Central memory T cell	1.989000888819626	5
B cell	1.6443789143197574	5
Natural killer cell	1.5136689757050674	5
Regulatory T(Treg) cell	1.2734607658590957	5
Memory B cell	1.1321704122524767	5
Natural killer T(NKT) cell	0.8521662361060849	5
Plasma cell	0.7176307545065834	5
Natural killer T (NKT) cell	0.6437670379552146	5
Memory CD4+ T cell	0.5355421294121123	5
Plasmablast	0.42207015869174963	5
Naive B cell	0.38368045861631755	5
Naive T cell	0.29245932754752135	5
Macrophage	0.22680698001039154	5
Dendritic cell	0.2060647678547952	5
Lymphocyte	0.18920219731276616	5
Switched memory B cell(Sw MB)	0.18449235747945522	5
Immune cell	0.08930557929603579	5
Naive CD8 T cell	0.06607971764809567	5
Unswitched memory B cell(UnSw MB)	0.06295187548040904	5
Marginal zone(MZ)-like B cell	0.06295187548040904	5
Non-switched memory B cell	0.06295187548040904	5
Memory T cell	0.046770711843599336	5
Activated dendritic cell	-0.015207092555656162	5
Stem memory T cell	-0.015207092555656162	5
Monocyte	-0.0591300546198778	5
Effector CD4+ T cell	-0.08049358170363503	5
CD8 T cell	-0.08328770590490922	5
Gamma delta(γδ) T cell	-0.08328770590490922	5
Regulatory CD4+ T cell	-0.08328770590490922	5
Oligodendrocyte	-0.08643317242423379	5
Activated T cell	-0.08746062037571091	5
Effector CD8+ T cell	-0.1014420287237223	5
Memory CD8+ T cell	-0.1014420287237223	5
Cytotoxic T cell	-0.10315891804914742	5
Switched memory B cell	-0.10733183251994911	5
Terminal differentiated B cell	-0.10733183251994911	5
Regulatory B(Breg) cell	-0.10733183251994911	5
Resting memory B cell	-0.10733183251994911	5
Activated B cell	-0.10733183251994911	5
Class-switched memory B cell	-0.10733183251994911	5
Effector memory T cell	-0.10733183251994911	5
IgM memory B cell	-0.10733183251994911	5
Mitotic arrest phase fetal germ cell	-0.3257554721104628	5
Activated CD4+ T cell	-0.3260166980066994	5
CD4+ central memory like T (Tcm-like) cell	-0.3263003228266636	5
Multilymphoid progenitor cell	-0.32808029054862126	5
SLC16A7+ cell	-0.34594975515553755	5
Stem cell	-0.3465768936716992	5
T helper cell	-0.34675891016229576	5
FGFR1LowNME5- epithelial cell	-0.3656927267842664	5
Memory Stem Cell(Tscm)	-0.3669137471264982	5
Plasmacytoid dendritic cell(pDC)	-0.3669137471264982	5
Sertoli cell	-0.36974734702927464	5
Mitotic fetal germ cell	-0.37302104948207	5
Activated CD8+ T cell	-0.3739319319413977	5
Exhausted CD8+ T cell	-0.3739319319413977	5
Proliferative CD4+ T cell	-0.3739319319413977	5
Regulatory CD8+ T cell	-0.3739319319413977	5
Proliferative CD8+ T cell	-0.3739319319413977	5
CD4 T cell	-0.3739319319413977	5
Exhausted CD4+ T cell	-0.3739319319413977	5
CD4+ cytotoxic T1 cell	-0.37421555676136187	5
CD4+ cytotoxic T2 cell	-0.37421555676136187	5
Leydig cell	-0.38643493893986275	5
Migratory langerhans cell	-0.38782523084402476	5
Cancer cell	-0.38782523084402476	5
Conventional dendritic cell(cDC)	-0.38782523084402476	5
Central memory T helper 1 cell	-0.38782523084402476	5
AIRE-enriched cell	-0.38782523084402476	5
CCR7+ dendritic cell	-0.38782523084402476	5
T memory stem cell	-0.38782523084402476	5
M1 macrophage	-0.38782523084402476	5
Circulating memory T cell	-0.38782523084402476	5
Recent thymic T-cell emigrant	-0.38782523084402476	5
Effector CD4+ memory T (Tem) cell	-0.38782523084402476	5
Effector T(Teff) cell	-0.38782523084402476	5
Memory CD4 T cell	-0.38782523084402476	5
Migratory dendritic cell	-0.38782523084402476	5
Tissue resident memory T(TRM) cell	-0.38782523084402476	5
Thymus seeding progenitor (TSP)	-0.38782523084402476	5
Oocyte	-0.39061765675253823	5
Astrocyte	-0.3909554262025511	5
Oligodendrocyte progenitor cell	-0.3909554262025511	5
Ciliated cell	-0.3909554262025511	5
Ciliated epithelial cell	-0.39138440515337675	5
Goblet cell	-0.39374576557414	5
CD4+ T helper cell	-0.3938031440856359	5
Naive cytotoxic T cell	-0.3938031440856359	5
Stromal cell	-0.3938031440856359	5
NK and T cell	-0.3938031440856359	5
Dividing T cell	-0.3938031440856359	5
Proliferative T cell	-0.3938031440856359	5
Cardiomyocyte	-0.3938031440856359	5
Early effector T cell	-0.3938031440856359	5
CD141+CLEC9A+ dendritic cell	-0.39396949650215723	5
Trophectoderm cell	-0.39396949650215723	5
Proliferative chondrocyte	-0.39396949650215723	5
FOXN4+ cell	-0.39396949650215723	5
Endothelial cell	-0.3940498056030394	5
Morula cell (Blastomere)	-0.3940498056030394	5
IgA memory B cell	-0.39408676890560007	5
Intermediate transition memory B cell	-0.39408676890560007	5
Double-negative B cell	-0.39408676890560007	5
Plasmablast B cell	-0.39408676890560007	5
Atypical memory B cell	-0.39408676890560007	5
Antibody-secreting cell	-0.39408676890560007	5
CD27+ memory B cell	-0.39408676890560007	5
IgG memory B cell	-0.39408676890560007	5
IgM only B cell	-0.39408676890560007	5
Innate lymphoid cell	-0.39408676890560007	5
Mantle B cell	-0.39408676890560007	5
Non-switched B cell	-0.39408676890560007	5
Class switched memory B IgGκ cell	-0.39408676890560007	5
Double-negative memory B cell	-0.39408676890560007	5
