Cell Type	Z-score	Cluster
AXL+ SIGLEC6+ dendritic cell	-0.3194612544360869	13
Megakaryocyte	-0.3216202482671385	13
Immature neutrophil	-0.3216202482671385	13
Retinal pigment epithelial cell	-0.3216202482671385	13
Oligodendrocyte progenitor cell	-0.3216202482671385	13
Sertoli cell	-0.3216202482671385	13
Enterocyte progenitor cell	-0.3225744541863245	13
Monocyte-derived dendritic cell	-0.3225744541863245	13
Polymorphonuclear myeloid-derived suppressor(PMN-MDSC) cell	-0.3225744541863245	13
Epithelial cell	-0.3225744541863245	13
Pelvic epithelial cell	-0.3225744541863245	13
Type 3 dendritic cell (DC3)	-0.3225744541863245	13
Oogenesis phase fetal germ cell	-0.32508833617778055	13
Homeostatic chondrocyte	-0.32508833617778055	13
Exhausted CD4+ T cell	-0.32508833617778055	13
CD141+CLEC9A+ dendritic cell	-0.3251764026236695	13
Conventional dendritic cell(cDC)	-0.3251764026236695	13
Naive B cell	-0.325282855118612	13
Follicular B cell	-0.325282855118612	13
Mesenchymal stem cell	-0.325282855118612	13
Pre-dendritic cell	-0.325282855118612	13
Activated B cell	-0.325282855118612	13
Immune oligodendroglial cell(imOLG)	-0.325282855118612	13
Activated memory B cell	-0.3260411946576364	13
Hematopoietic cell	-0.3260411946576364	13
Natural killer T(NKT) cell	-0.3260411946576364	13
White blood cell	-0.3271468130867361	13
Multilymphoid progenitor cell	-0.3271468130867361	13
Leukocyte	-0.3276023843762199	13
Morula cell (Blastomere)	-0.3286027787372995	13
Effector CD8+ T cell	-0.3340786442711545	13
Memory T-cell	-0.3340786442711545	13
Leydig cell	-0.3340786442711545	13
Fibrocartilage chondrocyte	-0.3340786442711545	13
Prehypertrophic chondrocyte	-0.3340786442711545	13
Effector memory CD4+ T cell	-0.3340786442711545	13
Central memory T cell	-0.3340786442711545	13
Oligodendrocyte‐like cell	-0.3368973464502175	13
Liver bud hepatic cell	-0.3368973464502175	13
Gonadal mitotic phase fetal germ cell	-0.33730874703690644	13
Mitotic fetal germ cell	-0.33730874703690644	13
Natural killer T (NKT) cell	2.2623343198387516	2
Ionocyte cell	-0.24093418583593604	2
Meiotic prophase fetal germ cell	-0.34692514827145043	2
Oogenesis phase fetal germ cell	-0.375574013199863	2
Multilymphoid progenitor cell	-0.43296699084383244	2
Naive CD8+ T cell	-0.43296699084383244	2
Sertoli cell	-0.43296699084383244	2
Megakaryocyte	11.020794181697122	4
Endothelial cell	6.335176563080507	4
Microglial cell	5.512402266800769	4
Monocyte	4.196411153557067	4
Macrophage	3.6462235694803518	4
Platelet	3.004520427050224	4
Natural killer T (NKT) cell	2.866267191155274	4
Astrocyte	2.3812062144898865	4
Myeloid cell	1.520449255980511	4
Mast cell	1.4595935808094276	4
Megakaryocyte progenitor cell	1.3702646287084776	4
Trophectoderm cell	1.2850545444421564	4
B cell	0.8610371142957279	4
Basophil	0.7239327400106774	4
Smooth muscle cell	0.6780655221448535	4
Mitotic fetal germ cell	0.6482252603315966	4
Mitotic arrest phase fetal germ cell	0.6431573123528846	4
Excitatory neuron	0.6152411027706657	4
T cell	0.6010122283007956	4
Gonadal endothelial cell	0.555056878587668	4
Natural killer cell	0.5220716428302339	4
Activated CD8+ T cell	0.488393708212205	4
CD1C-CD141- dendritic cell	0.4353912766697315	4
Oogenesis phase fetal germ cell	0.4092239756106728	4
Stem cell	0.3988610464558525	4
Dendritic cell	0.3666704803788053	4
Kupffer cell	0.30512787846567874	4
Sertoli cell	0.29543043811647796	4
M1 macrophage	0.25652001917906514	4
Fibrocartilage chondrocyte	0.24021778675359182	4
Myofibroblast	0.17664098797254169	4
Mesenchymal stromal cell	0.17329182294979864	4
Multilymphoid progenitor cell	0.16867540267020284	4
Inhibitory neuron	0.16494780033052964	4
Eosinophil	0.1607244385081222	4
Oligodendrocyte	0.1597534205745177	4
Meiotic prophase fetal germ cell	0.12797242471497577	4
Ciliated cell	0.12736011378279094	4
Adipose-derived stem cell	0.12592656900362534	4
Red blood cell (erythrocyte)	0.11360195905987448	4
Paneth cell	0.10977721428888891	4
Effector memory T cell	0.09167261680612561	4
Pericyte	0.08531045037867774	4
Leydig cell	0.05933574857207314	4
Acinar cell	0.03827358236754067	4
Mesenchymal stem cell	0.03021645778474774	4
Gonadal mitotic phase fetal germ cell	0.02842604007757891	4
M2 macrophage	0.015616664776513007	4
Basal cell	0.006010388710823187	4
Plasmacytoid dendritic cell(pDC)	0.0029360186760311376	4
Retinoid acid signaling-responsive fetal germ cell	-0.006656810772988092	4
Liver bud hepatic cell	-0.006903357184183065	4
Ionocyte cell	-0.00993475736538823	4
MKI67+ progenitor cell	-0.018496916731939903	4
Vascular endothelial cell	-0.03232846080538831	4
Monocyte-derived macrophage	-0.03562456346941249	4
Pan-macrophage	-0.03562456346941249	4
Histiocyte	-0.03562456346941249	4
Activated microglial cell	-0.03562456346941249	4
Alveolar macrophage	-0.03562456346941249	4
Granulosa cell	-0.03953169107715272	4
Follicular B cell	-0.04713094171558824	4
CD141+CLEC9A+ dendritic cell	-0.05201462763086339	4
Plasmacytoid dendritic cell	-0.059334360879478104	4
Progenitor cell	-0.059721622024319625	4
Effector CD8+ memory T (Tem) cell	-0.08904301222552298	4
Migration phase fetal germ cell	-0.09657454709482995	4
Neuron	-0.10254673224689011	4
Epithelial cell	-0.10332902254912094	4
SLC16A7+ cell	-0.11375389940251565	4
Beta cell(β cell)	-0.1278321008870763	4
Vasculature cell	-0.13016750356004383	4
Activated endothelial cell	-0.13016750356004383	4
Hematopoietic stem cell	-0.13146122613835104	4
Cytotoxic CD4+ T cell	-0.14255023857436674	4
Exhausted CD4+ T cell	-0.14598069453584586	4
AXL+SIGLEC6+ dendritic cell	-0.15599315654183116	4
Ciliated epithelial cell	-0.15809359851474022	4
Fibroblast	-0.16298711815991554	4
Leydig precursor cell	-0.16831862066840855	4
FGFR1HighNME5- epithelial cell	-0.17108041260729068	4
Granulocyte-monocyte progenitor	-0.17151285131029606	4
Oligodendrocyte progenitor cell	-0.17927373012686426	4
Patelet	-0.1834688272224088	4
Circulating fetal cell	-0.19419555672520272	4
Neutrophil	-0.20217434888854172	4
Proliferative chondrocyte	-0.20546354527257657	4
Hematopoietic cell	-0.20685042074557727	4
Neural progenitor cell	-0.21001916217327699	4
FOXN4+ cell	-0.2104809170500998	4
Secretory progenitor cell	-0.21995067547444444	4
CD1C+_B dendritic cell	-0.22128429597120505	4
Lymphoid-primed multipotent progenitor cell(LMPP)	-0.2228123000077466	4
Enterocyte progenitor cell	-0.22605409014692068	4
Tissue resident memory T(TRM) cell	-0.228777508065141	4
Naive CD8+ T cell	-0.23216246159265133	4
FGFR1LowNME5- epithelial cell	-0.232169067400683	4
Oocyte	-0.23406693432244635	4
Mesenchymal cell	-0.23492078722272283	4
Enterocyte	-0.23503904443291396	4
Lake et al.Science.Ex8	-0.23661402251346877	4
Pan-endothelial cell	-0.23916429032974182	4
Classical monocyte	-0.2411625781998754	4
Idiopathic pulmonary fibrosis myofibroblast	-0.2436502648804573	4
CD8+ T cell	-0.24579020295251472	4
Homeostatic chondrocyte	-0.24756984118740913	4
Mesangial cell	-0.24857691750671068	4
Spermatogonial cell	-0.24948156029136886	4
Embryonic stem cell	-0.24963513855985928	4
Neuroendocrine cell	-0.2498180871481346	4
Brush cell (Tuft cell)	-0.2498180871481346	4
Alpha cell (α cell)	-0.25004794161451765	4
Naive CD4+ T cell	-0.2511425618108537	4
CD16+ monocyte	-0.2516995531596612	4
Hematopoietic progenitor cell	-0.2522178876718162	4
Pit progenitor cell	-0.2526527996852644	4
Epiblast cell	-0.2534735437767697	4
Immune cell	-0.2537030588639638	4
Megakaryocyte-erythroid-mast cell progenitor cell	-0.254830763213318	4
Glial cell	-0.25757314140563037	4
Primitive endoderm cell	-0.25861449744024967	4
Regulatory T (Treg) cell	-0.2592087566849548	4
Effector CD8 T cell	-0.25921639078292236	4
MK/eryth cell	-0.26009899712571144	4
Müller glial cell	-0.2602107166937763	4
Proximal tubular cell	-0.26045241897466703	4
vasa recta Endothelial cell (ECvr)	-0.26399903979145134	4
Regulatory T(Treg) cell	-0.2648545915214573	4
Lymphatic endothelial cell	-0.26527616283872324	4
Basal epithelial cell	-0.2662745496971377	4
Stromal cell	-0.2665000318766474	4
Granulocyte	-0.26670020661771715	4
NK and T cell	-0.2721439619353655	4
Effector memory CD8+ T cell	-0.2721439619353655	4
Finally highly effector (TEMRA) memory T cell	-0.2721439619353655	4
CD4+ cytotoxic T2 cell	-0.2721439619353655	4
Cytotoxic CD8 T cell	-0.2721439619353655	4
Gamma delta(γδ) T cell	-0.2721439619353655	4
Activated effector cell	-0.2721439619353655	4
Morula cell (Blastomere)	-0.2739909084422899	4
Lake et al.Science.In6	-0.2748684178124445	4
Parvalbumin interneuron	-0.2748684178124445	4
Capillary cell	-0.27487960137195827	4
DCLK1+ progenitor cell	-0.27487960137195827	4
Mature osteoblast	-0.27487960137195827	4
Osteocyte	-0.27487960137195827	4
Lymphoid cell	-0.27508827122856766	4
Resident memory T cell	-0.27530861921009014	4
Erythroid cell	-0.27589255349562286	4
Erythroid progenitor cell	-0.27589255349562286	4
Effector memory CD4+ T cell	-0.2766546850607851	4
Sinusoidal endothelial cell	-0.2771857346898196	4
Vein cell	-0.277291167524304	4
Lipid-associated macrophage(LAM)	-0.2775206144455926	4
Beta-like cell	-0.2775206144455926	4
Mesenchymal progenitor cell	-0.2775206144455926	4
Haematopoietic cell	-0.2775206144455926	4
Periosteum-derived progenitor cell	-0.2775206144455926	4
Schwann cell	-0.2775206144455926	4
Extravillous trophoblast	-0.2775206144455926	4
Spermatogenic cell	-0.2775206144455926	4
Germinal center B cell	-0.2775206144455926	4
Disease-associated microglial cell	-0.2775206144455926	4
Dental pulp stem cell	-0.2775206144455926	4
Delta cell	-0.2775206144455926	4
Pluripotent stem cell	-0.2775206144455926	4
Myoepithelial cell	-0.27800779133758996	4
Fibrochondrocyte progenitor cell	-0.27800779133758996	4
Homeostatic microglial cell	-0.27822398023198597	4
M1 microglial cell	-0.27822398023198597	4
Zona glomerulosa cell	-0.27837901318990615	4
Conventional dendritic cell 1(cDC1)	-0.2795943083105702	4
CD14+ monocyte	-0.27976133121616253	4
Panvascular cell	-0.2799369038667081	4
Squamous epithelial cell	-0.28019024269614407	4
Early T cell progenitor (ETP)	-0.28024464005560856	4
Activated B cell	-0.28089562445293353	4
Muscle cell	-0.2809081795491412	4
Secretory cell	-0.28109533846983364	4
Pelvic epithelial cell	-0.28127354396804755	4
Ductal cell	-0.28127354396804755	4
Polymorphonuclear myeloid-derived suppressor(PMN-MDSC) cell	-0.28127354396804755	4
Neutrophil progenitor cell	-0.28127354396804755	4
Cholangiocyte	-0.28127354396804755	4
Pancreatic polypeptide cell	-0.28186855158737456	4
Interstitial cell	-0.28186855158737456	4
Atrioventricular canal cell	-0.28186855158737456	4
Activated langerhans cell	-0.28196111218498465	4
CAR-T cell	-0.28204297653678817	4
1-cell stage cell (Blastomere)	-0.28265519677241785	4
CD1C+_A dendritic cell	-0.2828464166406708	4
Tuft progenitor cell	-0.28289991624065675	4
4-cell stage cell (Blastomere)	-0.28289991624065675	4
Goblet cell	-0.283637068627307	4
Effector chondrocyte	-0.28373458309749466	4
Synthetic smooth muscle cell	-0.28373458309749466	4
Follicular cell	-0.28384472131324173	4
Germinal center cell	-0.28384472131324173	4
Myoblast	-0.2842634214438932	4
m-Pericyte	-0.2849409349480491	4
Myoid cell	-0.2849409349480491	4
Bipolar cell	-0.28499524286997807	4
Pyramidal cell	-0.28499524286997807	4
Innate lymphoid cell (ILCs)	-0.2856023206890363	4
Natural killer T(NKT) cell	-0.2856023206890363	4
Lymphocyte	-0.2856023206890363	4
CD8+ mucosal-associated invariant T cell(CD8+ MAIT)	-0.2856023206890363	4
Pan-trophectoderm cell	-0.2858800411575575	4
Early erythroid progenitor cell	-0.2858800411575575	4
Gonadotroph cell	-0.2858800411575575	4
Early megakaryocyte progenitor cell	-0.2858800411575575	4
Collecting duct & Ureteric Bud cell	-0.2858800411575575	4
Portal vein epithelial cell	-0.2877619969000221	4
Pro-neutrophil	-0.2877619969000221	4
Syncytiotrophoblast	-0.2877619969000221	4
Demyelinating microglial cell	-0.2885009283684607	4
CD14+CD16+ monocyte	-0.2885009283684607	4
Cancer cell	-0.2885009283684607	4
M0 macrophage	-0.2885009283684607	4
Pan monocyte	-0.2885009283684607	4
Meyloid cell	-0.2885009283684607	4
Demyelinating macrophage	-0.2885009283684607	4
Hofbauer cell	-0.2885009283684607	4
Infiltrated mononuclear cell	-0.2885009283684607	4
Activated macrophage	-0.2885009283684607	4
Plasmablast	-0.2885615824878452	4
Dividing T cell	-0.2885615824878452	4
Lake et al.Science.Ex6	-0.28872830855750875	4
Vascular smooth muscle cell(VSMC)	-0.2890246982655469	4
Damage-associated transient progenitor cell	-0.2890246982655469	4
Naive B cell	-0.2892829943516834	4
Memory T cell	-0.2894189858165603	4
Inflammatory fibroblast	-0.289501477198005	4
Mature neutrophil	-0.2901019501759238	4
Non-β endocrine cell	-0.2901019501759238	4
Limbal stem cell	-0.2901019501759238	4
Myeloid conventional dendritic cell	-0.2908309260380395	4
Monocyte-derived dendritic cell	-0.2908309260380395	4
Myeloid-derived suppressor cell	-0.2908309260380395	4
Distal cell	-0.29131388147835857	4
Naive human pluripotent stem cell	-0.291880853089242	4
Multipotent progenitor cell	-0.29226020070424824	4
8-cell stage cell (Blastomere)	-0.2927977251274108	4
Endocrine cell	-0.29312701769616534	4
Oligodendrocyte‐like cell	-0.29339681399903617	4
Activated memory B cell	-0.2940142602874192	4
Myeloid dendritic cell	-0.2940142602874192	4
Monocyte derived dendritic cell	-0.2940765445871816	4
CLEC10A+ dendritic cell	-0.2940765445871816	4
Immature neutrophil	-0.2940765445871816	4
CLEC9A+ dendritic cell	-0.2940765445871816	4
Retinal pigment epithelial cell	-0.2940765445871816	4
CD34+ megakaryocyte-erythroid progenitor cell	-0.29418694869830453	4
Early CD34+ megakaryocyte-erythroid progenitor cell	-0.29418694869830453	4
Mature endothelial cell	-0.29492682675428167	4
Foetal endothelial cell	-0.29492682675428167	4
Cardiomyocyte	-0.29492682675428167	4
Vascular cell	-0.29492682675428167	4
Lymphatic cell	-0.29492682675428167	4
glomerular Endothelial cell (ECg)	-0.29492682675428167	4
Late endothelial cell	-0.29492682675428167	4
Mature B cell	-0.29519788436812694	4
Naive T(Th0) cell	-0.2952085897994101	4
Sinusoidal cell	-0.2952085897994101	4
Natural regulatory T cell	-0.2952085897994101	4
Spermatogonium	-0.2952085897994101	4
Lake et al.Science.Ex1	-0.29533551616575054	4
Regulatory chondrocyte	-0.2956768707156518	4
Cycling transient-amplifying cell	-0.2966720832667232	4
Proliferative lymphocyte	-0.2966720832667232	4
Neurogenic retinal progenitor cell	-0.2972213530138122	4
Thymus seeding progenitor (TSP)	-0.29862156628231834	4
CD4+ T cell	-0.2991200156879189	4
Mononuclear phagocyte	-0.29914270913308977	4
Macroglial cell	-0.29914270913308977	4
Natural killer T (NKT) cell	3.1078988577903583	5
Monocyte	0.704136807548556	5
Naive CD8+ T cell	0.3347056517042845	5
B cell	-0.34414588699746035	5
Lake et al.Science.Ex5	-0.38352301968131175	5
Migration phase fetal germ cell	-0.38352301968131175	5
Microglial cell	-0.4068994295424937	5
CD1C-CD141- dendritic cell	-0.4068994295424937	5
MKI67+ progenitor cell	-0.4068994295424937	5
Multilymphoid progenitor cell	-0.4434905171118075	5
SLC16A7+ cell	-0.44420834263722125	5
Goblet cell	-0.46357612115330216	5
Naive CD4+ T cell	-0.46357612115330216	5
Lymphoid-primed multipotent progenitor cell(LMPP)	0.5773502691896262	6
SLC16A7+ cell	0.5773502691896262	6
Natural killer T (NKT) cell	-1.1547005383792512	6
Natural killer T (NKT) cell	3.4435272915497146	7
Endothelial cell	0.6913528615481601	7
Meiotic prophase fetal germ cell	0.5363621784408703	7
CD4+ T cell	0.24180204991606527	7
Epithelial cell	-0.07970853362445744	7
Sertoli cell	-0.22609840954804936	7
Lymphoid stem cell	-0.22609840954804936	7
Liver bud hepatic cell	-0.22609840954804936	7
Plasmacytoid dendritic cell	-0.5112442917826899	7
Oogenesis phase fetal germ cell	-0.5112442917826899	7
Astrocyte	-0.5206585380728542	7
Dividing cell	-0.5206585380728542	7
Gonadal mitotic phase fetal germ cell	-0.5206585380728542	7
Mitotic fetal germ cell	-0.5206585380728542	7
Oligodendrocyte	-0.5206585380728542	7
SLC16A7+ cell	-0.529259345256552	7
Regulatory T(Treg) cell	6.371767679626634	8
T cell	3.5241744558082857	8
Regulatory T (Treg) cell	3.2054614314137315	8
CD4+ T cell	2.9726023132645083	8
Microglial cell	2.0411383800385012	8
CD8+ T cell	1.5957535470293656	8
Cytotoxic T cell	1.1334542553689124	8
Cytotoxic CD8+ T cell	1.1334542553689124	8
Regulatory CD4+ T cell	1.0970770844721807	8
Macrophage	1.0021373461044483	8
B cell	0.9857828068152055	8
Dendritic cell	0.9348245085030702	8
Natural killer T (NKT) cell	0.7758747351400612	8
Cytotoxic CD4+ T cell	0.7714628161560753	8
Natural killer cell	0.6704725001810024	8
Effector memory CD4+ T cell	0.6630000087690298	8
Fibroblast	0.654718784389251	8
Monocyte	0.27937263522312233	8
Plasmacytoid dendritic cell(pDC)	0.14521022501306566	8
Antigen-presenting cell	0.09234752206212053	8
Memory T cell	0.039462850266203754	8
Mesenchymal cell	0.005867997888891176	8
Memory CD4+ T cell	-0.03112012697086138	8
T helper 17(Th17) cell	-0.04971224344487563	8
Multilymphoid progenitor cell	-0.189346829744382	8
Natural regulatory T cell	-0.21266295058245074	8
Mitotic arrest phase fetal germ cell	-0.2776805741659001	8
Paneth cell	-0.2921706906438665	8
CD1C-CD141- dendritic cell	-0.29400189480099953	8
Oogenesis phase fetal germ cell	-0.2945701533768127	8
Exhausted CD4+ T cell	-0.2986028110467693	8
Astrocyte	-0.30012921363780576	8
Plasmacytoid dendritic cell	-0.3102541056320239	8
Finally highly effector (TEMRA) memory T cell	-0.31700947583269073	8
Effector CD8+ memory T (Tem) cell	-0.3305723451530842	8
Gonadal endothelial cell	-0.3370238634340811	8
Sertoli cell	-0.33766253400472146	8
Mitotic fetal germ cell	-0.3558962662707236	8
Lymphocyte	-0.35892199382533996	8
Central memory T cell	-0.361189104748708	8
Tissue resident memory T(TRM) cell	-0.36764513146817474	8
Meiotic prophase fetal germ cell	-0.37529383152143425	8
Secretory cell	-0.38659056973759875	8
Immature B cell	-0.38659056973759875	8
Classical monocyte	-0.38659056973759875	8
Hematopoietic cell	-0.38672978028115057	8
Granulocyte-monocyte progenitor	-0.38672978028115057	8
Granulosa cell	-0.38979318561355325	8
Effector regulatory T(eTreg) cell	-0.39034357082727483	8
T cell & Natural killer cell	-0.39034357082727483	8
Effector CD4+ T cell	-0.39034357082727483	8
Effector CD8 T cell	-0.39034357082727483	8
Terminal effector CD8+ T cell	-0.39034357082727483	8
Regulatory CD8+ T cell	-0.391935160769755	8
Ovalbumin-specific regulatory T cell	-0.391935160769755	8
Regulatory CD4 T cell	-0.391935160769755	8
Conventional T(Tconv) cell	-0.391935160769755	8
Induced regulatory T (Treg) cell	-0.391935160769755	8
Acinar cell	-0.3932514644111617	8
Ciliated cell	-0.3939893825616012	8
Naive T(Th0) cell	-0.3960106096982563	8
Oligodendrocyte	-0.3963848259716284	8
Endothelial cell	-0.3969035933586734	8
MKI67+ progenitor cell	-0.3982297634770837	8
Primitive endoderm cell	-0.40027682004371834	8
Epithelial cell	-0.4024969885785099	8
Leydig cell	-0.4065726010748739	8
Fibrocartilage chondrocyte	-0.4067513886890652	8
Mononuclear phagocyte	-0.4215169296273678	8
Mast cell	-0.4230757504159821	8
Liver bud hepatic cell	-0.4246730414130966	8
Conventional dendritic cell(cDC)	-0.42513751538596567	8
CD141+CLEC9A+ dendritic cell	-0.42513751538596567	8
Lake et al.Science.In3	-0.42674925911239114	8
Pan-endothelial cell	-0.4274321867001911	8
Mesenchymal stem cell	-0.4274321867001911	8
Spermatogonium	-0.4274321867001911	8
Sinusoidal cell	-0.4274321867001911	8
Basal epithelial cell	-0.4274321867001911	8
Proliferative chondrocyte	-0.42753521698532143	8
Activated effector cell	-0.42864229827379985	8
Enterocyte progenitor cell	-0.42864229827379985	8
Intestinal cell	-0.42864229827379985	8
Brush cell (Tuft cell)	-0.4292803606260767	8
Neuroendocrine cell	-0.4292803606260767	8
Prehypertrophic chondrocyte	-0.43090940919716786	8
Effector CD8+ T cell	-0.43090940919716786	8
Memory T-cell	-0.43090940919716786	8
Naive CD8+ T cell	-0.43090940919716786	8
Immune cell	-0.43090940919716786	8
Epiblast cell	-0.43126049411627737	8
Homeostatic chondrocyte	-0.4313726810256475	8
Ionocyte cell	-0.43176856130662994	8
Retinoid acid signaling-responsive fetal germ cell	-0.43215013019363896	8
CD8+ mucosal-associated invariant T cell(CD8+ MAIT)	-0.43217307892358886	8
Astroglial progenitor cell	-0.43293126202059895	8
FGFR1LowNME5- epithelial cell	-0.43390235965773083	8
Migration phase fetal germ cell	-0.4357270671534408	8
Morula cell (Blastomere)	-0.4357270671534408	8
AXL+SIGLEC6+ dendritic cell	-0.4357270671534408	8
Effector memory T cell	-0.43590585476763194	8
Natural killer T (NKT) cell	2.267501801682261	9
Naive CD8+ T cell	-0.3572116678374313	9
Central memory T cell	-0.3572116678374313	9
Mitotic arrest phase fetal germ cell	-0.3839679918540059	9
Meiotic prophase fetal germ cell	-0.3839679918540059	9
SLC16A7+ cell	-0.3839679918540059	9
Leydig cell	-0.40117449044537784	9
